"U.S. Border Patrol Blaine and Spokane Sectors' Processed Subjects in I-44 Events"||||||||||
"January 1, 2012 - June 30, 2019"||||||||||
"Data includes Deportable and Non-Deportable Processed Subjects"||||||||||
"Data Source: EID (Unofficial) as of 9/30/19"||||||||||
||||||||||
||||||||||
"APPR_DT_TIME"|"SECTOR"|"APP_AGE"|"GENDER"|"COMPLEXION"|"HAIR_COLOR"|"EYE_COLOR"|"CITIZENSHIP"|"STATUS_WHEN_FOUND"|"CRIMINAL_ALIEN"|"DEPORTABLE"
10/8/2015 7:53:00 PM|"BLW"|24|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/8/2015 7:53:00 PM|"BLW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"Y"|"Y"
10/9/2015 4:30:00 PM|"BLW"|23|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
10/16/2015 1:00:00 PM|"SPW"|32|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/16/2015 1:00:00 PM|"SPW"|32|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
10/16/2015 2:26:00 PM|"SPW"|63|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
10/16/2015 5:00:00 PM|"BLW"|25|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/16/2015 5:00:00 PM|"BLW"|53|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/16/2015 8:32:00 PM|"BLW"|25|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
10/16/2015 8:32:00 PM|"BLW"|24|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/19/2015 5:22:00 PM|"BLW"|30|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
10/19/2015 5:22:00 PM|"BLW"|56|"Male"||"BLD"|"BRO"|"FIJI"||"N"|"N"
10/24/2015 2:58:00 PM|"SPW"|29|"Male"||||"UNITED STATES"||"N"|"N"
10/24/2015 3:21:00 PM|"SPW"|25|"Unknown"||||"UNITED STATES"||"N"|"N"
10/28/2015 12:23:00 PM|"SPW"|25|"Unknown"||||"UNITED STATES"||"N"|"N"
10/28/2015 7:50:00 PM|"BLW"|41|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
10/29/2015 4:35:00 PM|"BLW"|49|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/29/2015 6:45:00 PM|"BLW"|29|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
11/3/2015 10:44:00 PM|"SPW"|34|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
11/5/2015 1:15:00 PM|"BLW"|27|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
11/5/2015 1:15:00 PM|"BLW"|41|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
11/6/2015 5:30:00 PM|"BLW"|45|"Male"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
11/8/2015 11:45:00 AM|"BLW"|22|"Male"|"MED"|"BLK"|"BRO"|"AFGHANISTAN"||"N"|"Y"
11/9/2015 12:43:00 PM|"SPW"|25|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
11/9/2015 7:45:00 PM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"BRAZIL"|"IN TRAVEL"|"N"|"Y"
11/9/2015 7:45:00 PM|"BLW"|43|"Male"|"MED"|"BLK"|"BRO"|"BRAZIL"|"IN TRAVEL"|"N"|"Y"
11/12/2015 9:28:00 PM|"BLW"|6|"Male"||"BLK"|"BRO"|"AFGHANISTAN"||"N"|"N"
11/12/2015 9:28:00 PM|"BLW"|1|"Female"||"BLK"|"BRO"|"AFGHANISTAN"||"N"|"N"
11/12/2015 9:28:00 PM|"BLW"|29|"Female"||"BLK"|"BRO"|"AFGHANISTAN"||"N"|"N"
11/12/2015 9:28:00 PM|"BLW"|69|"Male"||"BLD"|"BRO"|"AFGHANISTAN"||"N"|"N"
11/12/2015 9:28:00 PM|"BLW"|52|"Female"||"BLK"|"BRO"|"AFGHANISTAN"||"N"|"N"
11/15/2015 2:49:00 PM|"BLW"|31|"Male"|"MED"|"BLK"|"BRO"|"GEORGIA"|"TRAVEL/SEEKING"|"N"|"Y"
11/15/2015 2:49:00 PM|"BLW"|32|"Male"|"LGT"|"BRO"|"BRO"|"GEORGIA"|"IN TRAVEL"|"N"|"Y"
11/15/2015 2:49:00 PM|"BLW"|33|"Male"||"BRO"|"BRO"|"GEORGIA"||"N"|"N"
11/15/2015 3:26:00 PM|"BLW"|32|"Male"|"MED"|"BLK"|"BRO"|"GEORGIA"|"IN TRAVEL"|"N"|"Y"
11/16/2015 10:53:00 PM|"BLW"|38|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
11/20/2015 6:00:00 PM|"BLW"|27|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
11/25/2015 10:40:00 AM|"BLW"|35|"Male"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
11/27/2015 10:00:00 AM|"SPW"|33|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
11/29/2015 6:17:00 AM|"BLW"|19|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
12/3/2015 12:37:00 PM|"SPW"|29|"Male"||"BLK"||"UNITED STATES"||"N"|"N"
12/7/2015 10:46:00 AM|"SPW"|24|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
12/8/2015 1:46:00 PM|"SPW"|28|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/8/2015 1:46:00 PM|"SPW"|31|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
12/9/2015 2:00:00 PM|"SPW"|25|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
12/9/2015 5:00:00 PM|"BLW"|38|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/11/2015 10:18:00 PM|"BLW"|31|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/15/2015 2:19:00 PM|"BLW"|36|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
12/17/2015 7:53:00 AM|"SPW"|25|"Unknown"||||"UNITED STATES"||"N"|"N"
12/19/2015 3:30:00 PM|"SPW"|15|"Male"||||"UNITED STATES"||"N"|"N"
12/19/2015 3:30:00 PM|"SPW"|16|"Unknown"||||"UNITED STATES"||"N"|"N"
12/19/2015 3:30:00 PM|"SPW"|15|"Male"||||"UNITED STATES"||"N"|"N"
12/20/2015 2:45:00 PM|"BLW"|38|"Male"|"MED"|"GRY"|"BRO"|"CANADA"|"IN TRAVEL"|"N"|"Y"
12/20/2015 2:45:00 PM|"BLW"|23|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"IN TRAVEL"|"N"|"Y"
12/26/2015 9:30:00 PM|"BLW"|48|"Male"||"BLK"|"BRO"|"MONGOLIA"||"N"|"N"
12/27/2015 1:00:00 AM|"SPW"|42|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/27/2015 9:15:00 PM|"BLW"|27|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
12/27/2015 9:15:00 PM|"BLW"|26|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
12/28/2015 4:30:00 AM|"BLW"|34|"Male"|"MED"|"BLK"|"GRN"|"PORTUGAL"|"IN TRAVEL"|"N"|"Y"
12/30/2015 1:33:00 PM|"BLW"|25|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
1/1/2016 4:46:00 PM|"BLW"|38|"Male"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
1/1/2016 6:00:00 PM|"BLW"|41|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
1/1/2016 6:00:00 PM|"BLW"|46|"Male"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
1/4/2016 2:00:00 PM|"BLW"|26|"Male"||"BLK"|"BRO"|"MEXICO"||"N"|"N"
1/5/2016 6:05:00 PM|"BLW"|43|"Female"|"MED"|"BLK"|"BRO"|"KOREA"|"TRAVEL/SEEKING"|"N"|"Y"
1/5/2016 6:28:00 PM|"BLW"|48|"Male"|"MED"|"BRO"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
1/5/2016 6:28:00 PM|"BLW"|52|"Male"|"MED"|"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
1/6/2016 4:05:00 PM|"BLW"|25|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
1/19/2016 1:00:00 PM|"SPW"|43|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
1/21/2016 11:50:00 PM|"SPW"|17|"Male"||||"UNITED STATES"||"N"|"N"
1/22/2016 9:00:00 AM|"SPW"|24|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
1/26/2016 4:15:00 PM|"BLW"|21|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
1/26/2016 9:00:00 PM|"BLW"|55|"Male"||"GRY"|"GRN"|"UNITED STATES"||"N"|"N"
1/29/2016 4:11:00 PM|"BLW"|16|"Unknown"||||"UNKNOWN"||"N"|"N"
1/31/2016 6:20:00 AM|"SPW"|32|"Female"||"RED"|"BLU"|"UNITED STATES"||"N"|"N"
1/31/2016 2:30:00 PM|"SPW"|32|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
1/31/2016 2:30:00 PM|"SPW"|33|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
1/31/2016 2:30:00 PM|"SPW"|55|"Male"||"WHI"|"BLU"|"UNITED STATES"||"N"|"N"
2/2/2016 3:24:00 PM|"BLW"|31|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
2/3/2016 10:45:00 AM|"BLW"|29|"Male"||"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"N"
2/4/2016 7:16:00 PM|"SPW"|23|"Female"||||"UNITED STATES"||"N"|"N"
2/4/2016 7:16:00 PM|"SPW"|30|"Male"||||"UNITED STATES"||"N"|"N"
2/5/2016 9:00:00 AM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
2/7/2016 5:58:00 PM|"BLW"|60|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
2/11/2016 4:01:00 PM|"BLW"|52|"Male"||"BLK"|"BRO"|"MEXICO"||"N"|"N"
2/13/2016 10:00:00 AM|"SPW"|33|"Male"|"LGT"|"BRO"|"HAZ"|"CANADA"|"IN TRAVEL"|"N"|"Y"
2/13/2016 3:04:00 PM|"BLW"|49|"Male"||||"UNITED STATES"||"N"|"N"
2/16/2016 11:07:00 AM|"SPW"|45|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
2/16/2016 12:51:00 PM|"SPW"||"Unknown"||||"UNITED STATES"||"N"|"N"
2/16/2016 2:45:00 PM|"SPW"|25|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
2/16/2016 4:53:00 PM|"BLW"|52|"Male"||"GRY"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"N"
2/17/2016 2:45:00 PM|"SPW"|23|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
2/19/2016 8:36:00 PM|"BLW"|35|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
2/22/2016 5:15:00 PM|"BLW"|31|"Male"||"BLK"|"BLK"|"ERITREA"||"N"|"N"
2/23/2016 2:23:00 AM|"BLW"|31|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
2/24/2016 12:16:00 PM|"BLW"|24|"Male"||"BLK"|"BRO"|"IRAQ"||"N"|"N"
2/24/2016 12:16:00 PM|"BLW"|21|"Male"||"BLK"|"BRO"|"IRAQ"||"N"|"N"
2/28/2016 12:17:00 PM|"BLW"|33|"Male"||"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"N"
2/28/2016 12:17:00 PM|"BLW"|48|"Male"||"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"N"
3/2/2016 4:00:00 PM|"SPW"|38|"Male"|"MED"|"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
3/9/2016 10:40:00 AM|"BLW"|56|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
3/11/2016 3:30:00 PM|"BLW"|23|"Male"||"BLK"|"HAZ"|"UNITED STATES"||"N"|"N"
3/16/2016 12:52:00 PM|"SPW"|37|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
3/18/2016 10:00:00 AM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
3/23/2016 1:58:00 PM|"BLW"|35|"Male"|"MBR"|"BLK"|"BRO"|"AFGHANISTAN"|"TRAVEL/SEEKING"|"N"|"Y"
3/23/2016 2:26:00 PM|"BLW"|31|"Male"|"MED"|"BLK"|"BRO"|"AFGHANISTAN"|"IN TRAVEL"|"N"|"Y"
3/23/2016 10:18:00 PM|"SPW"|44|"Male"||||"UNITED STATES"||"N"|"N"
3/25/2016 7:39:00 AM|"BLW"|28|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
3/29/2016 6:58:00 PM|"BLW"|38|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"Y"|"Y"
3/29/2016 6:58:00 PM|"BLW"|38|"Male"|"MED"|"BLK"|"BRO"|"POLAND"|"TRAVEL/SEEKING"|"N"|"Y"
3/30/2016 3:10:00 PM|"BLW"|33|"Female"||"BLD"||"UNITED STATES"||"N"|"N"
3/30/2016 9:12:00 PM|"SPW"|41|"Male"||||"UNITED STATES"||"N"|"N"
3/31/2016 10:14:00 PM|"SPW"|50|"Female"||"BLN"|"BRO"|"UNITED STATES"||"N"|"N"
4/7/2016 2:11:00 PM|"BLW"|28|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
4/7/2016 2:11:00 PM|"BLW"|30|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
4/9/2016 1:30:00 AM|"SPW"|27|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
4/10/2016 7:14:00 PM|"BLW"|36|"Male"||"RED"||"UNITED STATES"||"N"|"N"
4/12/2016 3:00:00 PM|"SPW"|64|"Unknown"||||"UNITED STATES"||"N"|"N"
4/14/2016 8:30:00 AM|"SPW"|35|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
4/14/2016 10:21:00 AM|"SPW"|42|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
4/16/2016 12:15:00 AM|"SPW"|65|"Male"||||"UNITED STATES"||"N"|"N"
4/18/2016 8:31:00 AM|"SPW"|44|"Unknown"||||"UNITED STATES"||"N"|"N"
4/18/2016 8:31:00 AM|"SPW"|21|"Male"||||"UNITED STATES"||"N"|"N"
4/18/2016 8:31:00 AM|"SPW"|26|"Male"||||"UNITED STATES"||"N"|"N"
4/21/2016 11:20:00 AM|"SPW"|18|"Male"||"BLN"|"HAZ"|"UNITED STATES"||"N"|"N"
4/21/2016 12:45:00 PM|"SPW"|30|"Male"||"BLN"||"UNITED STATES"||"N"|"N"
4/23/2016 6:44:00 PM|"BLW"|30|"Male"||"BLK"|"BRO"|"INDIA"||"N"|"N"
4/24/2016 11:39:00 PM|"BLW"|41|"Male"||"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"N"
4/24/2016 11:39:00 PM|"BLW"|39|"Male"||"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"N"
4/24/2016 11:39:00 PM|"BLW"|21|"Female"||"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"N"
4/28/2016 12:00:00 PM|"SPW"|30|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
5/1/2016 6:00:00 PM|"SPW"|19|"Male"|"MED"|"BRO"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/1/2016 6:00:00 PM|"SPW"|25|"Male"|"MBR"|"BLK"|"BLK"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/1/2016 6:00:00 PM|"SPW"|45|"Female"|"MED"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/2/2016 11:40:00 PM|"SPW"|21|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
5/3/2016 12:32:00 AM|"SPW"|22|"Male"||||"UNITED STATES"||"N"|"N"
5/3/2016 2:43:00 PM|"SPW"|40|"Male"||"BRO"|"BRO"|"MEXICO"||"N"|"N"
5/4/2016 7:30:00 AM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/4/2016 7:30:00 AM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/4/2016 12:04:00 PM|"SPW"|33|"Male"|"MED"|"BRO"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/4/2016 12:04:00 PM|"SPW"|40|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/4/2016 12:04:00 PM|"SPW"|35|"Male"|"MED"|"BRO"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/4/2016 12:04:00 PM|"SPW"|27|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/4/2016 12:04:00 PM|"SPW"|37|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/4/2016 12:04:00 PM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/4/2016 12:04:00 PM|"SPW"|35|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/5/2016 12:30:00 AM|"SPW"|30|"Unknown"||||"UNITED STATES"||"N"|"N"
5/5/2016 2:56:00 PM|"SPW"|25|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
5/6/2016 12:59:00 AM|"BLW"|31|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/6/2016 9:59:00 PM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/6/2016 9:59:00 PM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/9/2016 7:28:00 PM|"SPW"|28|"Male"||"BLN"|"BRO"|"UNITED STATES"||"N"|"N"
5/9/2016 9:37:00 PM|"SPW"|32|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/9/2016 9:37:00 PM|"SPW"|17|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/9/2016 9:37:00 PM|"SPW"|20|"Male"|"MBR"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/9/2016 9:37:00 PM|"SPW"|21|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/9/2016 9:37:00 PM|"SPW"|49|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/9/2016 9:37:00 PM|"SPW"|22|"Male"|"MBR"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/11/2016 4:30:00 PM|"SPW"|23|"Female"||||"UNITED STATES"||"N"|"N"
5/11/2016 4:30:00 PM|"SPW"|26|"Male"||||"UNITED STATES"||"N"|"N"
5/12/2016 5:22:00 PM|"SPW"|36|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
5/14/2016 4:52:00 PM|"SPW"|31|"Male"||"BLN"|"BRO"|"UNITED STATES"||"N"|"N"
5/15/2016 3:00:00 AM|"BLW"|28|"Male"||"BLK"|"BRO"|"AFGHANISTAN"||"N"|"N"
5/15/2016 3:00:00 AM|"BLW"|26|"Male"||"BRO"|"BRO"|"AFGHANISTAN"||"N"|"N"
5/15/2016 1:40:00 PM|"SPW"|20|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
5/15/2016 1:40:00 PM|"SPW"|22|"Male"||"BLK"|"BRO"|"GUATEMALA"||"N"|"N"
5/18/2016 7:00:00 AM|"SPW"|27|"Male"|"MED"|"BLK"|"BLK"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/18/2016 7:00:00 AM|"SPW"|56|"Male"|"MED"|"GRY"|"BLK"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/18/2016 7:00:00 AM|"SPW"|37|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/18/2016 7:00:00 AM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/19/2016 6:00:00 PM|"SPW"|38|"Male"|"LBR"|"GRY"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/19/2016 6:00:00 PM|"SPW"|35|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/19/2016 6:00:00 PM|"SPW"|26|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/19/2016 6:00:00 PM|"SPW"|30|"Male"|"MED"|"BRO"|"BRO"|"HONDURAS"|"IN TRAVEL"|"N"|"Y"
5/19/2016 6:00:00 PM|"SPW"|46|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/19/2016 9:59:00 PM|"BLW"|38|"Male"|"MED"|"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
5/23/2016 8:59:00 AM|"SPW"|31|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
5/28/2016 4:25:00 PM|"SPW"|39|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
5/28/2016 10:15:00 PM|"BLW"|20|"Male"||"BLK"|"BLK"|"MEXICO"||"N"|"N"
5/29/2016 9:38:00 AM|"BLW"|45|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
5/29/2016 4:30:00 PM|"SPW"|29|"Male"|"FAR"|"BRO"|"BLU"|"UNITED KINGDOM"|"TRAVEL/SEEKING"|"N"|"Y"
5/30/2016 3:35:00 AM|"BLW"|54|"Male"||"BLK"|"BRO"|"IRAQ"||"N"|"N"
5/30/2016 5:15:00 PM|"BLW"|41|"Male"||"BLK"|"BLK"|"INDIA"||"N"|"N"
5/30/2016 5:36:00 PM|"BLW"|28|"Male"||"BLK"|"BLK"|"GUATEMALA"||"N"|"N"
6/1/2016 2:00:00 PM|"BLW"|35|"Male"|"MED"|"BRO"|"BRO"|"UNITED STATES"|"TRAVEL/SEEKING"|"Y"|"N"
6/6/2016 10:03:00 AM|"SPW"|36|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
6/6/2016 10:57:00 AM|"SPW"|31|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
6/8/2016 2:13:00 AM|"BLW"|22|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
6/8/2016 6:45:00 PM|"SPW"|29|"Female"||"BLN"|"GRN"|"UNITED STATES"||"N"|"N"
6/8/2016 9:00:00 PM|"SPW"|24|"Male"||||"CANADA"||"N"|"N"
6/9/2016 8:24:00 AM|"SPW"|35|"Male"||||"CANADA"||"N"|"N"
6/9/2016 3:30:00 PM|"SPW"|25|"Male"||||"CANADA"||"N"|"N"
6/10/2016 3:15:00 PM|"SPW"|52|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
6/12/2016 4:43:00 PM|"SPW"|38|"Female"||||"UNITED STATES"||"N"|"N"
6/13/2016 12:32:00 AM|"BLW"|17|"Male"||"BRO"|"BRO"|"HONDURAS"||"N"|"N"
6/14/2016 1:00:00 PM|"SPW"|40|"Male"||"XXX"|"XXX"|"UNITED STATES"||"N"|"N"
6/14/2016 7:09:00 PM|"BLW"|51|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
6/15/2016 2:30:00 PM|"SPW"|19|"Female"||"RED"|"XXX"|"UNITED STATES"||"N"|"N"
6/16/2016 1:19:00 PM|"BLW"|27|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
6/17/2016 3:30:00 AM|"SPW"|45|"Male"||"BLK"|"BRO"|"CANADA"||"N"|"N"
6/20/2016 8:15:00 PM|"SPW"|50|"Male"||"BLN"||"UNITED STATES"||"N"|"N"
6/21/2016 4:10:00 PM|"BLW"|25|"Female"||"BLK"|"BRO"|"IRAN"||"N"|"N"
6/21/2016 4:10:00 PM|"BLW"|26|"Male"||"BLK"|"BRO"|"IRAN"||"N"|"N"
6/22/2016 11:00:00 AM|"SPW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
6/23/2016 4:29:00 PM|"SPW"|27|"Male"||"BLK"|"BRO"|"CANADA"||"N"|"N"
6/30/2016 2:20:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
7/3/2016 4:11:00 PM|"SPW"|26|"Female"||||"UNITED STATES"||"N"|"N"
7/4/2016 12:50:00 PM|"BLW"|35|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
7/5/2016 12:00:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
7/6/2016 3:11:00 PM|"SPW"|29|"Male"||"BLD"|"BRO"|"UNITED STATES"||"N"|"N"
7/6/2016 4:00:00 PM|"BLW"|29|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
7/8/2016 1:59:00 PM|"SPW"|42|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
7/9/2016 4:10:00 PM|"SPW"|39|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
7/13/2016 5:15:00 PM|"BLW"|53|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
7/14/2016 12:05:00 PM|"BLW"|19|"Unknown"||||"UNITED STATES"||"N"|"N"
7/14/2016 12:05:00 PM|"BLW"|21|"Unknown"||||"UNITED STATES"||"N"|"N"
7/14/2016 12:05:00 PM|"BLW"|21|"Unknown"||||"UNITED STATES"||"N"|"N"
7/17/2016 11:10:00 AM|"SPW"|26|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
